gene_name,egg_seed_ortholog,egg_evalue,egg_score,eggNOG_OGs,egg_max_annot_lvl,egg_COG_category,egg_Description,egg_Preferred_name,egg_GOs,egg_EC,egg_KEGG_ko,egg_KEGG_Pathway,egg_KEGG_Module,egg_KEGG_Reaction,egg_KEGG_rclass,egg_BRITE,egg_KEGG_TC,egg_CAZy,egg_BiGG_Reaction,egg_PFAMs,KO_pass,KO,KO_thrshld,KO_score,KO_E-value,KO_definition,deepsig_feature,deepsig_start,deepsig_end,deepsig_sp_score,deepsig_sp_evidence,Length,species_name,is_tick,KO_high_score
Hyalomma-asiaticum_KAH6927947.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K10804,110.0,31.2,2e-07,acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5],Signal peptide,1,25,0.9,evidence=ECO:0000256,372,Hyalomma-asiaticum,yes,31.2
Hyalomma-asiaticum_KAH6927956.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,21,0.94,evidence=ECO:0000256,1168,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6927976.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K12597,87.9,19.1,0.001,protein AIR1/2,Signal peptide,1,26,0.99,evidence=ECO:0000256,91,Hyalomma-asiaticum,yes,19.1
Hyalomma-asiaticum_KAH6928009.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K19461;K12017,643.4;512.5,5.0;2.9,8.9;37.0,Lymphocryptovirus nuclear antigen 1;tripartite motif-containing protein 41 [EC:2.3.2.27],Signal peptide,1,23,0.99,evidence=ECO:0000256,326,Hyalomma-asiaticum,yes,5.0
Hyalomma-asiaticum_KAH6928030.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K26024;K18481;K24958;K10077;K05128,161.07;45.73;193.8;340.0;337.07,18.4;15.3;12.6;12.3;9.2,0.0016;0.021;0.058;0.072;0.56,Herpesviridae envelope glycoprotein I;Mce-associated membrane protein;Herpesviridae envelope glycoprotein E;layilin;RYK receptor-like tyrosine kinase [EC:2.7.10.1],Signal peptide,1,16,0.95,evidence=ECO:0000256,204,Hyalomma-asiaticum,yes,18.4
Hyalomma-asiaticum_KAH6928069.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan,K16681;K05171;K06762;K06814,462.1;480.77;1640.17;1175.3,18.3;11.6;10.0;8.1,0.00045;0.093;0.18;0.83,protein crumbs;interleukin 1 receptor-like 1;contactin 4;cadherin-like 24,Signal peptide,1,22,0.93,evidence=ECO:0000256,647,Hyalomma-asiaticum,yes,18.3
Hyalomma-asiaticum_KAH6928082.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,25,0.74,evidence=ECO:0000256,190,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928085.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,18,1.0,evidence=ECO:0000256,129,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928095.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan,K13169;K08827;K13107;K24594,74.63;379.97;98.87;68.1,15.4;9.2;4.7;-0.8,0.0063;0.56;23.0;900.0,"A-kinase anchor protein 17;serine/threonine-protein kinase PRP4 [EC:2.7.11.1];RNA-binding motif protein, X-linked 2;arginine/serine-rich coiled-coil protein 1",Signal peptide,1,22,0.86,evidence=ECO:0000256,439,Hyalomma-asiaticum,yes,15.4
Hyalomma-asiaticum_KAH6928126.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan,K13448;K12042;K05637,139.77;282.17;1358.47,14.5;13.2;7.5,0.03;0.073;0.46,"calcium-binding protein CML;troponin C, skeletal muscle;laminin, alpha 1/2",Signal peptide,1,18,1.0,evidence=ECO:0000256,415,Hyalomma-asiaticum,yes,14.5
Hyalomma-asiaticum_KAH6928162.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K06767;K06768;K16358;K06756;K06527,1661.17;2423.0;994.53;1364.8;261.77,73.9;68.7;54.9;51.3;50.8,7.3e-21;2.6e-19;6.2e-15;6.4e-14;1.1e-13,Down syndrome cell adhesion molecule;Down syndrome cell adhesion molecule-like protein 1;leucine-rich repeat and fibronectin type-III domain-containing protein 5;neuronal cell adhesion molecule;vascular cell adhesion molecule 1,Signal peptide,1,26,0.86,evidence=ECO:0000256,135,Hyalomma-asiaticum,yes,73.9
Hyalomma-asiaticum_KAH6928192.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,25,0.99,evidence=ECO:0000256,86,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928255.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,21,0.85,evidence=ECO:0000256,124,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928282.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,0.99,evidence=ECO:0000256,189,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928305.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K21249;K12027;K12192;K04574;K12472,71.67;660.53;277.83;633.73;271.87,10.9;10.6;10.0;8.4;5.8,0.17;0.23;0.61;0.86;6.4,UV radiation resistance-associated gene protein;tripartite motif-containing protein 58 [EC:2.3.2.27];charged multivesicular body protein 2B;neurofilament heavy polypeptide;epidermal growth factor receptor substrate 15,Signal peptide,1,24,0.75,evidence=ECO:0000256,191,Hyalomma-asiaticum,yes,10.9
Hyalomma-asiaticum_KAH6928333.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K05206,829.57,9.4,0.41,glutamate receptor delta-1 subunit,Signal peptide,1,20,0.99,evidence=ECO:0000256,801,Hyalomma-asiaticum,yes,9.4
Hyalomma-asiaticum_KAH6928626.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,30,0.86,evidence=ECO:0000256,707,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928630.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,18,0.86,evidence=ECO:0000256,166,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928637.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,23,0.97,evidence=ECO:0000256,183,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928728.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K05747;K23958,565.9;615.23,7.2;1.6,3.2;60.0,Wiskott-Aldrich syndrome protein;inverted formin-2,Signal peptide,1,32,0.83,evidence=ECO:0000256,257,Hyalomma-asiaticum,yes,7.2
Hyalomma-asiaticum_KAH6928734.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K23882;K23129,163.8;320.53,14.8;6.1,0.036;12.0,CDGSH iron-sulfur domain-containing protein 2;Orthohepadnavirus capsid protein,Signal peptide,1,29,0.92,evidence=ECO:0000256,145,Hyalomma-asiaticum,yes,14.8
Hyalomma-asiaticum_KAH6928755.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K14386;K14388;K14385;K03307;K14383,863.9;393.77;831.07;341.53;942.4,110.7;69.0;55.1;16.2;15.2,9.500000000000001e-32;4e-19;6.8e-15;0.004;0.0068,"solute carrier family 5 (sodium-dependent multivitamin transporter), member 6;solute carrier family 5 (sodium-coupled monocarboxylate transporter), member 8/12;solute carrier family 5 (sodium/iodide cotransporter), member 5;solute:Na+ symporter, SSS family;solute carrier family 5 (sodium/myo-inositol cotransporter), member 3",Signal peptide,1,28,0.77,evidence=ECO:0000256,297,Hyalomma-asiaticum,yes,110.7
Hyalomma-asiaticum_KAH6928775.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,26,0.98,evidence=ECO:0000256,185,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6928869.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K04011;K23820;K04002;K24469;K01332,630.97;338.6;471.17;1074.13;803.57,35.2;32.6;32.2;31.8;31.8,4e-09;2.6e-08;6.7e-08;3e-08;4.3e-08,"complement component (3b/4b) receptor 1;sushi domain-containing protein 2;complement component 4 binding protein alpha;sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1;complement component 2 [EC:3.4.21.43]",Signal peptide,1,18,1.0,evidence=ECO:0000256,398,Hyalomma-asiaticum,yes,35.2
Hyalomma-asiaticum_KAH6928876.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K17383;K12763;K23410;K06052;K12129,278.6;201.93;326.27;1653.93;616.53,12.9;11.4;9.4;9.4;8.7,0.087;0.25;0.77;0.3;0.8,protein sprouty homolog 2;enhanced filamentous growth protein 1;histidine-rich glycoprotein;jagged-1;pseudo-response regulator 7,Signal peptide,1,18,0.99,evidence=ECO:0000256,370,Hyalomma-asiaticum,yes,12.9
Hyalomma-asiaticum_KAH6928877.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K23410;K17383;K22485;K16889;K02582,326.27;278.6;177.6;299.1;297.23,14.5;4.6;4.1;4.1;2.7,0.021;29.0;19.0;21.0;100.0,"histidine-rich glycoprotein;protein sprouty homolog 2;protein TBF1;cation channel sperm-associated protein 1;nerve growth factor, beta",Signal peptide,1,18,1.0,evidence=ECO:0000256,330,Hyalomma-asiaticum,yes,14.5
Hyalomma-asiaticum_KAH6928952.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K02165,59.4,14.1,0.034,dickkopf 1/2/4,Signal peptide,1,23,0.99,evidence=ECO:0000256,174,Hyalomma-asiaticum,yes,14.1
Hyalomma-asiaticum_KAH6928991.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,20,1.0,evidence=ECO:0000256,187,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929023.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,16,1.0,evidence=ECO:0000256,328,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929025.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K18105,525.83,12.8,0.064,RNA 3'-terminal phosphate cyclase (GTP) [EC:6.5.1.5],Signal peptide,1,21,1.0,evidence=ECO:0000256,188,Hyalomma-asiaticum,yes,12.8
Hyalomma-asiaticum_KAH6929128.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K19363,28.47,12.3,0.17,lipopolysaccharide-induced tumor necrosis factor-alpha factor,Signal peptide,1,18,0.87,evidence=ECO:0000256,193,Hyalomma-asiaticum,yes,12.3
Hyalomma-asiaticum_KAH6929203.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,21,0.99,evidence=ECO:0000256,163,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929270.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K11255;K19816;K05746;K12866;K05745,830.2;118.83;395.03;150.0;1728.63,16.6;12.0;11.1;10.7;10.2,0.0025;0.093;0.28;0.29;0.14,nuclear receptor coactivator 2;transcription activator MSS11;enabled;WW domain-binding protein 11;diaphanous 3,Signal peptide,1,16,1.0,evidence=ECO:0000256,187,Hyalomma-asiaticum,yes,16.6
Hyalomma-asiaticum_KAH6929377.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,25,0.98,evidence=ECO:0000256,109,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929387.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K15480,1097.83,12.4,0.062,effector protein DrrA/SidM [EC:2.7.7.108],Signal peptide,1,20,0.8,evidence=ECO:0000256,237,Hyalomma-asiaticum,yes,12.4
Hyalomma-asiaticum_KAH6929388.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,23,1.0,evidence=ECO:0000256,207,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929398.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,24,1.0,evidence=ECO:0000256,67,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929447.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K08950,66.43,14.7,0.052,chlorosome envelope protein F,Signal peptide,1,20,1.0,evidence=ECO:0000256,110,Hyalomma-asiaticum,yes,14.7
Hyalomma-asiaticum_KAH6929448.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K21480;K05233,253.7;138.53,14.3;13.2,0.029;0.11,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20];peptide YY",Signal peptide,1,23,0.98,evidence=ECO:0000256,132,Hyalomma-asiaticum,yes,14.3
Hyalomma-asiaticum_KAH6929479.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,16,0.86,evidence=ECO:0000256,187,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929564.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,1.0,evidence=ECO:0000256,120,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929653.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K19013;K12083;K19467;K06252;K14616,2971.73;619.77;322.83;365.1;642.47,16.7;14.5;6.2;3.3;0.4,0.00097;0.017;4.6;15.0;59.0,stabilin-2;type IV secretion system protein PtlH [EC:7.4.2.8];matrilin;tenascin;cubilin,Signal peptide,1,24,0.94,evidence=ECO:0000256,353,Hyalomma-asiaticum,yes,16.7
Hyalomma-asiaticum_KAH6929662.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K06739;K13344,854.33;69.8,11.0;6.4,0.17;6.4,sialic acid binding Ig-like lectin 7;peroxin-13,Signal peptide,1,22,0.98,evidence=ECO:0000256,281,Hyalomma-asiaticum,yes,11.0
Hyalomma-asiaticum_KAH6929704.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K10059;K10065;K06563;K10066;K17513,189.6;304.83;183.43;359.37;242.9,74.6;70.0;70.0;64.0;53.6,1.3e-20;3.7e-19;3.1e-19;2.3e-17;2.8e-14,C-type lectin domain family 4 member E;collectin sub-family member 10;C-type lectin domain family 4 member L/M;collectin sub-family member 11;C-type lectin superfamily 17 member A,Signal peptide,1,20,0.99,evidence=ECO:0000256,307,Hyalomma-asiaticum,yes,74.6
Hyalomma-asiaticum_KAH6929706.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan,K23489;K13469;K05290,786.2;nan;311.17,28.1;18.7;17.1,5.5e-07;0.0019;0.0025,HGF/MSP/plasminogen-like protein;race-specific elicitor A4;GPI-anchor transamidase subunit K,Signal peptide,1,25,0.92,evidence=ECO:0000256,200,Hyalomma-asiaticum,yes,28.1
Hyalomma-asiaticum_KAH6929709.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan,K23489;K05290;K13469,786.2;311.17;nan,23.5;13.5;13.0,1.3e-05;0.03;0.11,HGF/MSP/plasminogen-like protein;GPI-anchor transamidase subunit K;race-specific elicitor A4,Signal peptide,1,25,0.98,evidence=ECO:0000256,129,Hyalomma-asiaticum,yes,23.5
Hyalomma-asiaticum_KAH6929768.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K18694;K22387,199.6;171.43,23.5;12.1,3.6e-05;0.09,phosphatidylglycerol phospholipase C [EC:3.1.4.-];lysophospholipase D [EC:3.1.4.39],Signal peptide,1,20,0.94,evidence=ECO:0000256,243,Hyalomma-asiaticum,yes,23.5
Hyalomma-asiaticum_KAH6929889.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,17,0.95,evidence=ECO:0000256,391,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929914.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,22,0.93,evidence=ECO:0000256,204,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929925.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,16,1.0,evidence=ECO:0000256,146,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6929930.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K26024,161.07,14.4,0.026,Herpesviridae envelope glycoprotein I,Signal peptide,1,29,0.84,evidence=ECO:0000256,128,Hyalomma-asiaticum,yes,14.4
Hyalomma-asiaticum_KAH6930007.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K13023;K23533;K18808;K17256;K24610,398.7;375.27;524.03;378.8;1363.53,98.5;86.8;78.9;74.0;66.9,4.0000000000000003e-28;1.2999999999999998e-24;2.6e-22;9.6e-21;1.3e-18,carboxypeptidase N regulatory subunit;leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein;toll-like receptor 13;insulin-like growth factor-binding protein complex acid labile subunit;leucine-rich repeats and immunoglobulin-like domains protein 1/3,Signal peptide,1,22,1.0,evidence=ECO:0000256,362,Hyalomma-asiaticum,yes,98.5
Hyalomma-asiaticum_KAH6930008.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K23636,109.87,12.6,0.11,WAP four-disulfide core domain protein 2,Signal peptide,1,23,1.0,evidence=ECO:0000256,151,Hyalomma-asiaticum,yes,12.6
Hyalomma-asiaticum_KAH6930035.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,21,0.91,evidence=ECO:0000256,168,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6930089.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan,K17106;K06248,114.97;430.43,17.7;6.2,0.0029;3.9,whey acidic protein;chondroadherin,Signal peptide,1,23,1.0,evidence=ECO:0000256,67,Hyalomma-asiaticum,yes,17.7
Hyalomma-asiaticum_KAH6930092.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan,K23489;K21684;K09305,786.2;707.87;240.77,26.0;13.8;10.4,2.4e-06;0.028;0.63,HGF/MSP/plasminogen-like protein;salicyloyl-CoA 5-hydroxylase [EC:1.14.13.209];homeobox protein HoxA/B/C5,Signal peptide,1,20,0.98,evidence=ECO:0000256,605,Hyalomma-asiaticum,yes,26.0
Hyalomma-asiaticum_KAH6930098.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Signal peptide,1,19,0.91,evidence=ECO:0000256,230,Hyalomma-asiaticum,yes,0.0
Hyalomma-asiaticum_KAH6930122.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,K06455,167.7,6.2,5.7,T-cell surface glycoprotein CD5,Signal peptide,1,22,0.98,evidence=ECO:0000256,93,Hyalomma-asiaticum,yes,6.2
Hyalomma-asiaticum_KAH6930126.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan,K06872;K13344;K04272,51.47;69.8;481.83,17.3;13.5;8.3,0.0033;0.046;1.4,uncharacterized protein;peroxin-13;P2Y purinoceptor 6,Signal peptide,1,27,0.75,evidence=ECO:0000256,119,Hyalomma-asiaticum,yes,17.3
