gene_name,egg_seed_ortholog,egg_evalue,egg_score,eggNOG_OGs,egg_max_annot_lvl,egg_COG_category,egg_Description,egg_Preferred_name,egg_GOs,egg_EC,egg_KEGG_ko,egg_KEGG_Pathway,egg_KEGG_Module,egg_KEGG_Reaction,egg_KEGG_rclass,egg_BRITE,egg_KEGG_TC,egg_CAZy,egg_BiGG_Reaction,egg_PFAMs,KO_pass,KO,KO_thrshld,KO_score,KO_E-value,KO_definition,deepsig_feature,deepsig_start,deepsig_end,deepsig_sp_score,deepsig_sp_evidence,Length,species_name,is_tick,KO_high_score
Amblyomma-sculptum_GEEX01002524.1.p1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K02981;K14563;K13199;K12623;K17446,239.87;307.20;227.20;82.50;1603.23,16.8;16.2;10.9;10.9;9.3,0.002;0.0028;0.13;0.18;0.13,small subunit ribosomal protein S2e;rRNA 2'-O-methyltransferase fibrillarin [EC:2.1.1.-];plasminogen activator inhibitor 1 RNA-binding protein;U6 snRNA-associated Sm-like protein LSm4;insulin receptor substrate 4,Signal peptide,1,19,1.0,evidence=ECO:0000256,219,Amblyomma-sculptum,yes,16.8
Ixodes-persulcatus_KAG0425650.1,1408473.JHXO01000006_gene1103,5.779999999999999e-52,185.0,"COG4826@1|root,COG4826@2|Bacteria,4NG1G@976|Bacteroidetes,2FR07@200643|Bacteroidia",200643|Bacteroidia,O,Belongs to the serpin family,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13965;K04525;K03911,429.7;585.37;589.47;419.6;574.27,336.4;333.0;313.8;305.8;268.3,5.9e-100;5.1e-99;2.2e-93;7e-91;1.8e-79,serpin B;leukocyte elastase inhibitor;serpin B8;serpin A;antithrombin III,Signal peptide,1,16,0.99,evidence=ECO:0000256,378,Ixodes-persulcatus,yes,336.4
Ixodes-persulcatus_KAG0425655.1,926549.KI421517_gene2400,1.3799999999999998e-48,181.0,"COG4826@1|root,COG4826@2|Bacteria,4NG1G@976|Bacteroidetes,47N0P@768503|Cytophagia",768503|Cytophagia,O,proteinase inhibitor I4 serpin,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13965;K04525;K13966,429.7;585.37;589.47;419.6;588.17,379.2;376.2;351.7;318.5;309.5,6.6e-113;4.1e-112;6.4e-105;1e-94;7.2e-92,serpin B;leukocyte elastase inhibitor;serpin B8;serpin A;serpin B11/12,Signal peptide,1,22,0.98,evidence=ECO:0000256,576,Ixodes-persulcatus,yes,379.2
Ixodes-persulcatus_KAG0432450.1,79684.XP_005344167.1,9.68e-45,166.0,"COG4826@1|root,KOG2392@2759|Eukaryota,39TGM@33154|Opisthokonta,3BDX9@33208|Metazoa,3D3QG@33213|Bilateria,486R3@7711|Chordata,496E9@7742|Vertebrata,3J1I4@40674|Mammalia,35CQ8@314146|Euarchontoglires,4PWJD@9989|Rodentia",9989|Rodentia,V,SERine  Proteinase INhibitors,Serpini2,"GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0008150,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030155,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0043086,GO:0044092,GO:0044421,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0098772",-,-,-,-,-,-,-,-,-,-,Serpin,nan;nan;nan;nan;nan,K23425;K13963;K13965;K04525;K13966,585.37;429.7;589.47;419.6;588.17,316.5;310.8;282.7;274.0;268.9,5.1e-94;3.3e-92;5.7999999999999995e-84;3.0000000000000004e-81;1.5e-79,leukocyte elastase inhibitor;serpin B;serpin B8;serpin A;serpin B11/12,Signal peptide,1,18,0.78,evidence=ECO:0000256,390,Ixodes-persulcatus,yes,316.5
Ixodes-persulcatus_KAG0433609.1,8364.ENSXETP00000049461,7.27e-48,175.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BBFJ@33208|Metazoa,3CT79@33213|Bilateria,484QS@7711|Chordata,497QA@7742|Vertebrata",7742|Vertebrata,V,serine-type endopeptidase inhibitor activity,SERPINI1,"GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0007275,GO:0007399,GO:0007417,GO:0007422,GO:0008150,GO:0009892,GO:0009987,GO:0010466,GO:0010605,GO:0010720,GO:0010951,GO:0010975,GO:0010976,GO:0012505,GO:0019222,GO:0022008,GO:0030141,GO:0030154,GO:0030155,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031344,GO:0031346,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0034774,GO:0036477,GO:0043025,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043233,GO:0044092,GO:0044297,GO:0044421,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045861,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051239,GO:0051240,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051960,GO:0051962,GO:0052547,GO:0052548,GO:0060205,GO:0060255,GO:0060284,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0070013,GO:0080090,GO:0097458,GO:0097708,GO:0098772,GO:0099503,GO:0120035,GO:2000026",-,-,-,-,-,-,-,-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K13965;K23425;K16643;K04525,429.7;589.47;585.37;549.47;419.6,338.6;331.7;330.0;312.3;303.3,1.3e-100;7.8e-99;4.1000000000000004e-98;5.3e-93;4.2e-90,serpin B;serpin B8;leukocyte elastase inhibitor;glia-derived nexin;serpin A,Signal peptide,1,19,0.83,evidence=ECO:0000256,405,Ixodes-persulcatus,yes,338.6
Ixodes-persulcatus_KAG0434014.1,436114.SYO3AOP1_1417,6.78e-11,68.6,"COG4826@1|root,COG4826@2|Bacteria",2|Bacteria,O,serine-type endopeptidase inhibitor activity,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13965;K13963;K23425;K04525;K03913,589.47;429.7;585.37;419.6;611.2,101.6;98.9;97.5;88.1;76.2,5.3e-29;4.500000000000001e-28;1.2e-27;5.9e-25;2.7e-21,serpin B8;serpin B;leukocyte elastase inhibitor;serpin A;protein C inhibitor,Signal peptide,1,23,0.99,evidence=ECO:0000256,202,Ixodes-persulcatus,yes,101.6
Ixodes-persulcatus_KAG0434019.1,457415.HMPREF1006_00840,4.96e-52,191.0,"COG4826@1|root,COG4826@2|Bacteria",2|Bacteria,O,serine-type endopeptidase inhibitor activity,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K04525;K13965;K13966,429.7;585.37;419.6;589.47;588.17,370.3;359.0;357.1;352.1;287.3,3.2e-110;6.8e-107;2.2e-106;4.899999999999999e-105;3.9e-85,serpin B;leukocyte elastase inhibitor;serpin A;serpin B8;serpin B11/12,Signal peptide,1,23,0.98,evidence=ECO:0000256,484,Ixodes-persulcatus,yes,370.3
Ixodes-persulcatus_KAG0440335.1,436114.SYO3AOP1_1417,1.7999999999999997e-24,110.0,"COG4826@1|root,COG4826@2|Bacteria",2|Bacteria,O,serine-type endopeptidase inhibitor activity,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K13965;K04525;K23425;K23412,429.7;589.47;419.6;585.37;501.77,168.0;166.2;163.1;155.5;127.2,5.4999999999999996e-49;1.3000000000000001e-48;1.0999999999999999e-47;3.2e-45;1.1e-36,serpin B;serpin B8;serpin A;leukocyte elastase inhibitor;neuroserpin,Signal peptide,1,23,0.99,evidence=ECO:0000256,339,Ixodes-persulcatus,yes,168.0
Ixodes-persulcatus_KAG0442602.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K04525;K13965;K13963;K23425;K13966,419.6;589.47;429.7;585.37;588.17,64.4;63.5;61.3;59.8;53.3,9.3e-18;2e-17;1.1e-16;3.3e-16;2.5e-14,serpin A;serpin B8;serpin B;leukocyte elastase inhibitor;serpin B11/12,Signal peptide,1,23,0.99,evidence=ECO:0000256,112,Ixodes-persulcatus,yes,64.4
Ixodes-persulcatus_KAG0444089.1,10116.ENSRNOP00000014073,9.93e-56,196.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38BQD@33154|Opisthokonta,3BGRB@33208|Metazoa,3CV0W@33213|Bilateria,47Z2V@7711|Chordata,48UVT@7742|Vertebrata,3JEYE@40674|Mammalia,35MGV@314146|Euarchontoglires,4PYUZ@9989|Rodentia",9989|Rodentia,V,Serine protease inhibitor,Serpina3n,"GO:0002237,GO:0002376,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0006952,GO:0006954,GO:0006955,GO:0007584,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009892,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010466,GO:0010605,GO:0010951,GO:0014070,GO:0014074,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031667,GO:0031960,GO:0032268,GO:0032269,GO:0032496,GO:0032870,GO:0033273,GO:0033993,GO:0034097,GO:0034341,GO:0034516,GO:0042221,GO:0042493,GO:0043086,GO:0043207,GO:0043434,GO:0044092,GO:0044421,GO:0045087,GO:0045861,GO:0046683,GO:0048519,GO:0048523,GO:0048545,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051384,GO:0051591,GO:0051704,GO:0051707,GO:0051716,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0070555,GO:0070741,GO:0070887,GO:0071310,GO:0071320,GO:0071345,GO:0071346,GO:0071347,GO:0071354,GO:0071383,GO:0071384,GO:0071385,GO:0071396,GO:0071407,GO:0071417,GO:0071495,GO:0080090,GO:0098772,GO:1901652,GO:1901698,GO:1901699,GO:1901700,GO:1901701",-,ko:K04525,-,-,-,-,ko00000,-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13965;K13966;K04525,429.7;585.37;589.47;588.17;419.6,410.1;390.8;381.9;368.5;365.0,2.9e-122;1.6e-116;4.5e-114;1.1e-109;8.3e-109,serpin B;leukocyte elastase inhibitor;serpin B8;serpin B11/12;serpin A,Signal peptide,1,22,0.8,evidence=ECO:0000256,402,Ixodes-persulcatus,yes,410.1
Ixodes-persulcatus_KAG0444451.1,756067.MicvaDRAFT_1422,9.86e-28,117.0,"COG4826@1|root,COG4826@2|Bacteria,1G29E@1117|Cyanobacteria,1H9A9@1150|Oscillatoriales",1150|Oscillatoriales,O,Belongs to the serpin family,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K13965;K23425;K04525;K03911,429.7;589.47;585.37;419.6;574.27,222.4;222.0;212.5;205.4;162.6,1.8000000000000001e-65;1.6000000000000002e-65;1.7e-62;1.8e-60;1.8999999999999998e-47,serpin B;serpin B8;leukocyte elastase inhibitor;serpin A;antithrombin III,Signal peptide,1,22,0.99,evidence=ECO:0000256,291,Ixodes-persulcatus,yes,222.4
Ixodes-persulcatus_KAG0445565.1,10141.ENSCPOP00000000078,2.35e-41,158.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38GMH@33154|Opisthokonta,3BK0V@33208|Metazoa,3D5RY@33213|Bilateria,488HZ@7711|Chordata,48WJU@7742|Vertebrata,3J79Z@40674|Mammalia,35GPC@314146|Euarchontoglires,4Q3GS@9989|Rodentia",9989|Rodentia,V,Plasminogen activator inhibitor 2,Serpinb2,"GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0042060,GO:0043086,GO:0044092,GO:0044421,GO:0044424,GO:0044464,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0098772",-,ko:K19821,"ko04610,map04610",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K04525;K13965;K03911,429.7;585.37;419.6;589.47;574.27,364.6;351.3;340.1;335.2;272.2,1.7e-108;1.4e-104;2.9e-101;6.6e-100;1.2000000000000001e-80,serpin B;leukocyte elastase inhibitor;serpin A;serpin B8;antithrombin III,Signal peptide,1,23,0.99,evidence=ECO:0000256,400,Ixodes-persulcatus,yes,364.6
Ixodes-persulcatus_KAG0410078.1,8496.XP_006276275.1,3.13e-62,214.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BBFJ@33208|Metazoa,3CV81@33213|Bilateria,482SZ@7711|Chordata,496G1@7742|Vertebrata",7742|Vertebrata,V,serine-type endopeptidase inhibitor activity,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,*;nan;nan;nan;nan,K13963;K23425;K13965;K13966;K04525,429.70;585.37;589.47;588.17;419.60,432.5;406.3;355.2;349.4;319.4,4.8e-129;3.1e-121;5.7e-106;6.1e-104;5.4e-95,serpin B;leukocyte elastase inhibitor;serpin B8;serpin B11/12;serpin A,Chain,1,444,.,evidence=ECO:0000256,444,Ixodes-persulcatus,yes,432.5
Ixodes-persulcatus_KAG0410856.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K13963;K04525;K03913;K13965;K13966,429.70;419.60;611.20;589.47;588.17,30.2;28.8;27.6;26.5;26.3,2.9e-07;5.4e-07;1.5e-06;3.4e-06;3.7e-06,serpin B;serpin A;protein C inhibitor;serpin B8;serpin B11/12,Chain,1,121,.,evidence=ECO:0000256,121,Ixodes-persulcatus,yes,30.2
Ixodes-persulcatus_KAG0412159.1,34839.XP_005398976.1,9.05e-26,116.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BBFJ@33208|Metazoa,3CV81@33213|Bilateria,48BC8@7711|Chordata,492X6@7742|Vertebrata,3J7RH@40674|Mammalia,359N2@314146|Euarchontoglires,4PW6S@9989|Rodentia",9989|Rodentia,V,SERine  Proteinase INhibitors,Serpinb9,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K23425;K13963;K13965;K04525;K13966,585.37;429.70;589.47;419.60;588.17,260.1;224.9;206.8;182.8;173.2,6.3e-77;3.4e-66;6.5e-61;1.3e-53;1.3e-50,leukocyte elastase inhibitor;serpin B;serpin B8;serpin A;serpin B11/12,Chain,1,365,.,evidence=ECO:0000256,365,Ixodes-persulcatus,yes,260.1
Ixodes-persulcatus_KAG0414503.1,7897.ENSLACP00000012297,2.94e-63,218.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BBFJ@33208|Metazoa,3CV81@33213|Bilateria,48177@7711|Chordata,49259@7742|Vertebrata",7742|Vertebrata,V,serine-type endopeptidase inhibitor activity,SERPINB1,"GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006887,GO:0006955,GO:0008150,GO:0009892,GO:0009894,GO:0009987,GO:0010466,GO:0010605,GO:0010951,GO:0012505,GO:0016192,GO:0019222,GO:0030141,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032268,GO:0032269,GO:0032940,GO:0034774,GO:0036230,GO:0042119,GO:0042176,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043233,GO:0043299,GO:0043312,GO:0044092,GO:0044421,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0045861,GO:0046903,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060205,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0070013,GO:0080090,GO:0097708,GO:0098772,GO:0099503",-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K04525;K13965;K13966,429.7;585.37;419.6;589.47;588.17,415.1;402.3;372.8;371.4;331.6,8.6e-124;5.1999999999999995e-120;3.7e-111;7e-111;1.6e-98,serpin B;leukocyte elastase inhibitor;serpin A;serpin B8;serpin B11/12,Chain,1,455,.,evidence=ECO:0000256,455,Ixodes-persulcatus,yes,415.1
Ixodes-persulcatus_KAG0414504.1,1254432.SCE1572_06905,1.84e-28,121.0,"COG4826@1|root,COG4826@2|Bacteria,1REGX@1224|Proteobacteria,42T9N@68525|delta/epsilon subdivisions,2WPDB@28221|Deltaproteobacteria,2YV97@29|Myxococcales",29|Myxococcales,O,Belongs to the serpin family,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13966;K13965;K04525,429.7;585.37;588.17;589.47;419.6,222.9;217.6;209.8;205.5;195.6,1.4e-65;4.7e-64;1.1e-61;1.6e-60;1.7e-57,serpin B;leukocyte elastase inhibitor;serpin B11/12;serpin B8;serpin A,Chain,1,325,.,evidence=ECO:0000256,325,Ixodes-persulcatus,yes,222.9
Ixodes-persulcatus_KAG0414958.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K13963;K23425;K04525;K13965;K03984,429.7;585.37;419.6;589.47;631.47,70.4;64.8;62.3;56.7;49.5,2e-19;9.5e-18;3.8e-17;2.3e-15;4.9e-13,serpin B;leukocyte elastase inhibitor;serpin A;serpin B8;alpha-1-antitrypsin,Chain,1,168,.,evidence=ECO:0000256,168,Ixodes-persulcatus,yes,70.4
Ixodes-persulcatus_KAG0415502.1,28377.ENSACAP00000017618,1.19e-41,159.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BBFJ@33208|Metazoa,3CT79@33213|Bilateria,484QS@7711|Chordata,497QA@7742|Vertebrata",7742|Vertebrata,V,serine-type endopeptidase inhibitor activity,SERPINI1,"GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0007275,GO:0007399,GO:0007417,GO:0007422,GO:0008150,GO:0009892,GO:0009987,GO:0010466,GO:0010605,GO:0010720,GO:0010951,GO:0010975,GO:0010976,GO:0012505,GO:0019222,GO:0022008,GO:0030141,GO:0030154,GO:0030155,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031344,GO:0031346,GO:0031410,GO:0031974,GO:0031982,GO:0031983,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0034774,GO:0036477,GO:0043025,GO:0043086,GO:0043226,GO:0043227,GO:0043229,GO:0043233,GO:0044092,GO:0044297,GO:0044421,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045861,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051172,GO:0051239,GO:0051240,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051960,GO:0051962,GO:0052547,GO:0052548,GO:0060205,GO:0060255,GO:0060284,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0070013,GO:0080090,GO:0097458,GO:0097708,GO:0098772,GO:0099503,GO:0120035,GO:2000026",-,-,-,-,-,-,-,-,-,-,Serpin,nan;nan;nan;nan;nan,K23425;K13963;K13965;K13966;K03911,585.37;429.7;589.47;588.17;574.27,379.0;378.6;318.6;298.5;288.6,5.8e-113;9.5e-113;7.6e-95;1.6e-88;1.2e-85,leukocyte elastase inhibitor;serpin B;serpin B8;serpin B11/12;antithrombin III,Chain,1,396,.,evidence=ECO:0000256,396,Ixodes-persulcatus,yes,379.0
Ixodes-persulcatus_KAG0416141.1,10141.ENSCPOP00000000078,3.93e-12,77.8,"COG4826@1|root,KOG2392@2759|Eukaryota,38GMH@33154|Opisthokonta,3BK0V@33208|Metazoa,3D5RY@33213|Bilateria,488HZ@7711|Chordata,48WJU@7742|Vertebrata,3J79Z@40674|Mammalia,35GPC@314146|Euarchontoglires,4Q3GS@9989|Rodentia",9989|Rodentia,V,Plasminogen activator inhibitor 2,Serpinb2,"GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0042060,GO:0043086,GO:0044092,GO:0044421,GO:0044424,GO:0044464,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0098772",-,ko:K19821,"ko04610,map04610",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13965;K04525;K13963;K23425;K16643,589.47;419.6;429.7;585.37;549.47,158.9;155.9;154.3;149.9;119.4,2.1e-46;1.8e-45;7.8e-45;1.4999999999999998e-43;2.0000000000000003e-34,serpin B8;serpin A;serpin B;leukocyte elastase inhibitor;glia-derived nexin,Chain,1,838,.,evidence=ECO:0000256,838,Ixodes-persulcatus,yes,158.9
Ixodes-persulcatus_KAG0416663.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,nan;nan;nan;nan;nan,K13965;K13963;K23425;K04525;K13966,589.47;429.7;585.37;419.6;588.17,59.3;59.3;57.4;56.9;56.2,3.8e-16;4.6e-16;1.7e-15;1.7e-15;3.4e-15,serpin B8;serpin B;leukocyte elastase inhibitor;serpin A;serpin B11/12,Chain,1,216,.,evidence=ECO:0000256,216,Ixodes-persulcatus,yes,59.3
Ixodes-persulcatus_KAG0417031.1,10160.XP_004638310.1,1.69e-77,259.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3B998@33208|Metazoa,3E41S@33213|Bilateria,48QRN@7711|Chordata,49MBE@7742|Vertebrata,3JNE1@40674|Mammalia,35VKP@314146|Euarchontoglires,4Q9ZN@9989|Rodentia",9989|Rodentia,V,SERine  Proteinase INhibitors,Serpinb4,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;*;nan;nan;nan,K23425;K13963;K13965;K13966;K03911,585.37;429.7;589.47;588.17;574.27,466.7;466.3;386.5;378.8;335.4,1.6e-139;2.7e-139;1.9e-115;8.2e-113;8.2e-100,leukocyte elastase inhibitor;serpin B;serpin B8;serpin B11/12;antithrombin III,Chain,1,664,.,evidence=ECO:0000256,664,Ixodes-persulcatus,yes,466.7
Ixodes-persulcatus_KAG0420365.1,136037.KDR09407,1.86e-41,161.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BQZ9@33208|Metazoa,3D7P8@33213|Bilateria,41ZM9@6656|Arthropoda,3SMPE@50557|Insecta",50557|Insecta,V,SERine  Proteinase INhibitors,-,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13965;K04525;K03911,429.7;585.37;589.47;419.6;574.27,376.0;361.0;343.8;332.9;288.8,6.2e-112;1.7e-107;1.6e-102;4.6e-99;1.1e-85,serpin B;leukocyte elastase inhibitor;serpin B8;serpin A;antithrombin III,Chain,1,399,.,evidence=ECO:0000256,399,Ixodes-persulcatus,yes,376.0
Ixodes-persulcatus_KAG0420729.1,10042.XP_006993755.1,2.23e-32,134.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38VR6@33154|Opisthokonta,3BBFJ@33208|Metazoa,3CV81@33213|Bilateria,482SZ@7711|Chordata,496G1@7742|Vertebrata,3JCVT@40674|Mammalia,35BIR@314146|Euarchontoglires,4PZIR@9989|Rodentia",9989|Rodentia,V,Belongs to the serpin family,Serpinb3a,-,-,ko:K13963,"ko05146,map05146",-,-,-,"ko00000,ko00001",-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13966;K13965;K04525,429.7;585.37;588.17;589.47;419.6,240.1;239.4;228.9;217.0;214.0,8.2e-71;1.1999999999999999e-70;1.8e-67;5.2e-64;4.5e-63,serpin B;leukocyte elastase inhibitor;serpin B11/12;serpin B8;serpin A,Chain,1,463,.,evidence=ECO:0000256,463,Ixodes-persulcatus,yes,240.1
Ixodes-persulcatus_KAG0421094.1,28737.XP_006879257.1,8.67e-30,127.0,"COG4826@1|root,KOG2392@2759|Eukaryota,38BQD@33154|Opisthokonta,3BGRB@33208|Metazoa,3CV0W@33213|Bilateria,47Z2V@7711|Chordata,48UVT@7742|Vertebrata,3J8GV@40674|Mammalia,34ZHG@311790|Afrotheria",311790|Afrotheria,V,Kallistatin,SERPINA4,-,-,ko:K04525,-,-,-,-,ko00000,-,-,-,Serpin,nan;nan;nan;nan;nan,K13963;K23425;K13965;K04525;K13966,429.7;585.37;589.47;419.6;588.17,333.9;328.4;278.2;265.4;250.3,3.3e-99;1.2e-97;1.3999999999999998e-82;1.3e-78;6e-74,serpin B;leukocyte elastase inhibitor;serpin B8;serpin A;serpin B11/12,Chain,1,435,.,evidence=ECO:0000256,435,Ixodes-persulcatus,yes,333.9
